"bat1","bat2","dyad","kinship","site1","site2","colony1","colony2"
"cerce","cerceson","cerce_cerceson",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerce","cindy","cerce_cindy",0,"zoo","tole","2014-colony","2019-colony"
"cerce","countess","cerce_countess",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","cs","cerce_cs",0,"zoo","tole","2014-colony","2017-colony"
"cerce","csc","cerce_csc",0,"zoo","tole","2014-colony","2017-colony"
"cerce","d","cerce_d",0,"zoo","tole","2014-colony","2019-colony"
"cerce","daredevil","cerce_daredevil",0,"zoo","tole","2014-colony","2017-colony"
"cerce","dcd","cerce_dcd",0,"zoo","tole","2014-colony","2017-colony"
"cerce","dd","cerce_dd",0,"zoo","tole","2014-colony","2017-colony"
"cerce","ddd","cerce_ddd",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","ddld","cerce_ddld",0,"zoo","tole","2014-colony","2017-colony"
"cerce","desi","cerce_desi",0.0322,"zoo","zoo","2014-colony","2014-colony"
"cerce","dos","cerce_dos",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","dr","cerce_dr",0,"zoo","tole","2014-colony","2017-colony"
"cerce","dr-strange","cerce_dr-strange",0,"zoo","tole","2014-colony","2017-colony"
"cerce","ds","cerce_ds",0,"zoo","tole","2014-colony","2017-colony"
"cerce","esther","cerce_esther",0,"zoo","tole","2014-colony","2019-colony"
"cerce","eve","cerce_eve",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","falcon","cerce_falcon",0,"zoo","tole","2014-colony","2017-colony"
"cerce","flapper","cerce_flapper",0.1143,"zoo","zoo","2014-colony","2014-colony"
"cerce","fran","cerce_fran",0,"zoo","tole","2014-colony","2019-colony"
"cerce","fuschia","cerce_fuschia",0.2488,"zoo","zoo","2014-colony","2014-colony"
"cerce","gayle","cerce_gayle",0,"zoo","tole","2014-colony","2019-colony"
"cerce","gelfing","cerce_gelfing",0.2455,"zoo","zoo","2014-colony","2014-colony"
"cerce","green-arrow","cerce_green-arrow",0,"zoo","tole","2014-colony","2017-colony"
"cerce","gremlin","cerce_gremlin",0.3642,"zoo","zoo","2014-colony","2014-colony"
"cerce","helsing","cerce_helsing",0.1162,"zoo","zoo","2014-colony","2014-colony"
"cerce","hera","cerce_hera",0,"zoo","tole","2014-colony","2019-colony"
"cerce","hilga","cerce_hilga",0,"zoo","tole","2014-colony","2017-colony"
"cerce","houdini","cerce_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","hulk","cerce_hulk",0,"zoo","tole","2014-colony","2017-colony"
"cerce","irma","cerce_irma",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","iron-man","cerce_iron-man",0,"zoo","tole","2014-colony","2017-colony"
"cerce","ivy","cerce_ivy",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","jenna-bat","cerce_jenna-bat",0,"zoo","gamboa","2014-colony","2017-colony"
"cerce","jupiter","cerce_jupiter",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","kelly","cerce_kelly",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","ldc","cerce_ldc",0,"zoo","tole","2014-colony","2017-colony"
"cerce","lds","cerce_lds",0,"zoo","tole","2014-colony","2017-colony"
"cerce","lilith","cerce_lilith",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","lily","cerce_lily",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerce","lilyson","cerce_lilyson",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerce","lsd","cerce_lsd",0,"zoo","tole","2014-colony","2017-colony"
"cerce","lucy","cerce_lucy",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","lucyson","cerce_lucyson",0.0088,"zoo","zoo","2014-colony","2014-colony"
"cerce","mabel","cerce_mabel",0,"zoo","tole","2014-colony","2019-colony"
"cerce","marce","cerce_marce",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerce","maribelo","cerce_maribelo",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","mina","cerce_mina",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","mya","cerce_mya",0.1125,"zoo","zoo","2014-colony","2014-colony"
"cerce","no-band","cerce_no-band",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","ola","cerce_ola",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","opal","cerce_opal",0,"zoo","chorrera","2014-colony","2019-colony"
"cerce","piper","cerce_piper",0,"zoo","chorrera","2014-colony","2019-colony"
"cerce","pixus","cerce_pixus",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","queen","cerce_queen",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","r","cerce_r",0,"zoo","tole","2014-colony","2017-colony"
"cerce","rc","cerce_rc",0,"zoo","tole","2014-colony","2017-colony"
"cerce","rina","cerce_rina",0,"zoo","chorrera","2014-colony","2019-colony"
"cerce","s","cerce_s",0,"zoo","tole","2014-colony","2017-colony"
"cerce","sam1","cerce_sam1",0,"zoo","chilibre","2014-colony","2017-colony"
"cerce","sam2","cerce_sam2",0,"zoo","chilibre","2014-colony","2017-colony"
"cerce","sam5","cerce_sam5",0,"zoo","chilibre","2014-colony","2017-colony"
"cerce","sam6","cerce_sam6",0,"zoo","chilibre","2014-colony","2017-colony"
"cerce","sam7","cerce_sam7",0,"zoo","chilibre","2014-colony","2017-colony"
"cerce","sc","cerce_sc",0,"zoo","tole","2014-colony","2017-colony"
"cerce","scc","cerce_scc",0,"zoo","tole","2014-colony","2017-colony"
"cerce","scs","cerce_scs",0,"zoo","tole","2014-colony","2019-colony"
"cerce","sd","cerce_sd",0,"zoo","tole","2014-colony","2017-colony"
"cerce","shania","cerce_shania",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","sheldon","cerce_sheldon",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","six","cerce_six",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","snow","cerce_snow",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","son-of-ola","cerce_son-of-ola",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","sonofzaria","cerce_sonofzaria",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","speedster","cerce_speedster",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerce","spiderman","cerce_spiderman",0,"zoo","tole","2014-colony","2017-colony"
"cerce","ss","cerce_ss",0,"zoo","tole","2014-colony","2017-colony"
"cerce","sss","cerce_sss",0,"zoo","tole","2014-colony","2017-colony"
"cerce","streblick","cerce_streblick",0.1493,"zoo","zoo","2014-colony","2014-colony"
"cerce","tes","cerce_tes",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","thecount","cerce_thecount",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","tiffany","cerce_tiffany",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerce","toast","cerce_toast",0,"zoo","tole","2014-colony","2019-colony"
"cerce","una","cerce_una",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerce","vampirella","cerce_vampirella",0.3623,"zoo","zoo","2014-colony","2014-colony"
"cerce","vampison","cerce_vampison",NA,"zoo","zoo","2014-colony","2014-colony"
"cerce","veronica","cerce_veronica",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","vixen","cerce_vixen",0,"zoo","chorrera","2014-colony","2019-colony"
"cerce","vlad","cerce_vlad",0.1112,"zoo","zoo","2014-colony","2014-colony"
"cerce","war-machine","cerce_war-machine",0,"zoo","tole","2014-colony","2017-colony"
"cerce","whimsey","cerce_whimsey",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","winona","cerce_winona",0,"zoo","chorrera","2014-colony","2019-colony"
"cerce","zaria","cerce_zaria",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","zarison","cerce_zarison",0,"zoo","zoo","2014-colony","2014-colony"
"cerce","zelda","cerce_zelda",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","alicia","alicia_cerceson",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","bat1","bat1_cerceson",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bat2","bat2_cerceson",0.0764,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bat3","bat3_cerceson",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bat4","bat4_cerceson",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bat5","bat5_cerceson",0.0062,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bat6","bat6_cerceson",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bat7","bat7_cerceson",0.0974,"zoo","zoo","2014-colony","2014-colony"
"cerceson","bella","bella_cerceson",0.2961,"zoo","zoo","2014-colony","2014-colony"
"cerceson","betty","betty_cerceson",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","black-panther","black-panther_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","c","c_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","captain-america","captain-america_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","cat","cat_cerceson",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","cc","cc_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","ccc","ccc_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","ccs","ccs_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","cd","cd_cerceson",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","cerce","cerce_cerceson",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","cindy","cerceson_cindy",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","countess","cerceson_countess",0.3948,"zoo","zoo","2014-colony","2014-colony"
"cerceson","cs","cerceson_cs",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","csc","cerceson_csc",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","d","cerceson_d",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","daredevil","cerceson_daredevil",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","dcd","cerceson_dcd",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","dd","cerceson_dd",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","ddd","cerceson_ddd",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","ddld","cerceson_ddld",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","desi","cerceson_desi",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","dos","cerceson_dos",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","dr","cerceson_dr",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","dr-strange","cerceson_dr-strange",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","ds","cerceson_ds",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","esther","cerceson_esther",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","eve","cerceson_eve",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","falcon","cerceson_falcon",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","flapper","cerceson_flapper",0.2229,"zoo","zoo","2014-colony","2014-colony"
"cerceson","fran","cerceson_fran",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","fuschia","cerceson_fuschia",0.0195,"zoo","zoo","2014-colony","2014-colony"
"cerceson","gayle","cerceson_gayle",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","gelfing","cerceson_gelfing",0.3437,"zoo","zoo","2014-colony","2014-colony"
"cerceson","green-arrow","cerceson_green-arrow",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","gremlin","cerceson_gremlin",0.4076,"zoo","zoo","2014-colony","2014-colony"
"cerceson","helsing","cerceson_helsing",0.1207,"zoo","zoo","2014-colony","2014-colony"
"cerceson","hera","cerceson_hera",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","hilga","cerceson_hilga",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","houdini","cerceson_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","hulk","cerceson_hulk",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","irma","cerceson_irma",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","iron-man","cerceson_iron-man",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","ivy","cerceson_ivy",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","jenna-bat","cerceson_jenna-bat",0,"zoo","gamboa","2014-colony","2017-colony"
"cerceson","jupiter","cerceson_jupiter",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","kelly","cerceson_kelly",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","ldc","cerceson_ldc",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","lds","cerceson_lds",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","lilith","cerceson_lilith",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","lily","cerceson_lily",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","lilyson","cerceson_lilyson",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","lsd","cerceson_lsd",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","lucy","cerceson_lucy",0.3408,"zoo","zoo","2014-colony","2014-colony"
"cerceson","lucyson","cerceson_lucyson",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","mabel","cerceson_mabel",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","marce","cerceson_marce",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","maribelo","cerceson_maribelo",0.0384,"zoo","zoo","2014-colony","2014-colony"
"cerceson","mina","cerceson_mina",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","mya","cerceson_mya",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","no-band","cerceson_no-band",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","ola","cerceson_ola",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","opal","cerceson_opal",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","piper","cerceson_piper",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","pixus","cerceson_pixus",0.0479,"zoo","zoo","2014-colony","2014-colony"
"cerceson","queen","cerceson_queen",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","r","cerceson_r",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","rc","cerceson_rc",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","rina","cerceson_rina",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","s","cerceson_s",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","sam1","cerceson_sam1",0,"zoo","chilibre","2014-colony","2017-colony"
"cerceson","sam2","cerceson_sam2",0,"zoo","chilibre","2014-colony","2017-colony"
"cerceson","sam5","cerceson_sam5",0,"zoo","chilibre","2014-colony","2017-colony"
"cerceson","sam6","cerceson_sam6",0,"zoo","chilibre","2014-colony","2017-colony"
"cerceson","sam7","cerceson_sam7",0,"zoo","chilibre","2014-colony","2017-colony"
"cerceson","sc","cerceson_sc",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","scc","cerceson_scc",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","scs","cerceson_scs",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","sd","cerceson_sd",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","shania","cerceson_shania",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","sheldon","cerceson_sheldon",0.1094,"zoo","zoo","2014-colony","2014-colony"
"cerceson","six","cerceson_six",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","snow","cerceson_snow",0.368,"zoo","zoo","2014-colony","2014-colony"
"cerceson","son-of-ola","cerceson_son-of-ola",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","sonofzaria","cerceson_sonofzaria",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","speedster","cerceson_speedster",0.5,"zoo","zoo","2014-colony","2014-colony"
"cerceson","spiderman","cerceson_spiderman",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","ss","cerceson_ss",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","sss","cerceson_sss",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","streblick","cerceson_streblick",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","tes","cerceson_tes",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","thecount","cerceson_thecount",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","tiffany","cerceson_tiffany",0,"zoo","lake.bayano","2014-colony","2019-colony"
"cerceson","toast","cerceson_toast",0,"zoo","tole","2014-colony","2019-colony"
"cerceson","una","cerceson_una",0,"zoo","las.pavas","2014-colony","2017-colony"
"cerceson","vampirella","cerceson_vampirella",0.168,"zoo","zoo","2014-colony","2014-colony"
"cerceson","vampison","cerceson_vampison",NA,"zoo","zoo","2014-colony","2014-colony"
"cerceson","veronica","cerceson_veronica",0.2869,"zoo","zoo","2014-colony","2014-colony"
"cerceson","vixen","cerceson_vixen",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","vlad","cerceson_vlad",0.1171,"zoo","zoo","2014-colony","2014-colony"
"cerceson","war-machine","cerceson_war-machine",0,"zoo","tole","2014-colony","2017-colony"
"cerceson","whimsey","cerceson_whimsey",0.1116,"zoo","zoo","2014-colony","2014-colony"
"cerceson","winona","cerceson_winona",0,"zoo","chorrera","2014-colony","2019-colony"
"cerceson","zaria","cerceson_zaria",0,"zoo","zoo","2014-colony","2014-colony"
"cerceson","zarison","cerceson_zarison",0.4401,"zoo","zoo","2014-colony","2014-colony"
"cerceson","zelda","cerceson_zelda",0,"zoo","chorrera","2014-colony","2019-colony"
"cindy","alicia","alicia_cindy",0,"tole","chorrera","2019-colony","2019-colony"
"cindy","bat1","bat1_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bat2","bat2_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bat3","bat3_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bat4","bat4_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bat5","bat5_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bat6","bat6_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bat7","bat7_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","bella","bella_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","betty","betty_cindy",NA,"tole","tole","2019-colony","2019-colony"
"cindy","black-panther","black-panther_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","c","c_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","captain-america","captain-america_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","cat","cat_cindy",0,"tole","las.pavas","2019-colony","2017-colony"
"cindy","cc","cc_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","ccc","ccc_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","ccs","ccs_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","cd","cd_cindy",NA,"tole","tole","2019-colony","2017-colony"
"cindy","cerce","cerce_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","cerceson","cerceson_cindy",0,"tole","zoo","2019-colony","2014-colony"
"cindy","countess","cindy_countess",0,"tole","zoo","2019-colony","2014-colony"
"cindy","cs","cindy_cs",NA,"tole","tole","2019-colony","2017-colony"
"cindy","csc","cindy_csc",NA,"tole","tole","2019-colony","2017-colony"
"cindy","d","cindy_d",NA,"tole","tole","2019-colony","2019-colony"
"cindy","daredevil","cindy_daredevil",NA,"tole","tole","2019-colony","2017-colony"
"cindy","dcd","cindy_dcd",NA,"tole","tole","2019-colony","2017-colony"
"cindy","dd","cindy_dd",NA,"tole","tole","2019-colony","2017-colony"
"cindy","ddd","cindy_ddd",0,"tole","las.pavas","2019-colony","2017-colony"
"cindy","ddld","cindy_ddld",NA,"tole","tole","2019-colony","2017-colony"
"cindy","desi","cindy_desi",0,"tole","zoo","2019-colony","2014-colony"
"cindy","dos","cindy_dos",0,"tole","las.pavas","2019-colony","2017-colony"
"cindy","dr","cindy_dr",NA,"tole","tole","2019-colony","2017-colony"
"cindy","dr-strange","cindy_dr-strange",NA,"tole","tole","2019-colony","2017-colony"
"cindy","ds","cindy_ds",NA,"tole","tole","2019-colony","2017-colony"
"cindy","esther","cindy_esther",NA,"tole","tole","2019-colony","2019-colony"
"cindy","eve","cindy_eve",0,"tole","las.pavas","2019-colony","2017-colony"
"cindy","falcon","cindy_falcon",NA,"tole","tole","2019-colony","2017-colony"
"cindy","flapper","cindy_flapper",0,"tole","zoo","2019-colony","2014-colony"
"cindy","fran","cindy_fran",NA,"tole","tole","2019-colony","2019-colony"
"cindy","fuschia","cindy_fuschia",0,"tole","zoo","2019-colony","2014-colony"
"cindy","gayle","cindy_gayle",NA,"tole","tole","2019-colony","2019-colony"
"cindy","gelfing","cindy_gelfing",0,"tole","zoo","2019-colony","2014-colony"
"cindy","green-arrow","cindy_green-arrow",NA,"tole","tole","2019-colony","2017-colony"
"cindy","gremlin","cindy_gremlin",0,"tole","zoo","2019-colony","2014-colony"
"cindy","helsing","cindy_helsing",0,"tole","zoo","2019-colony","2014-colony"
